city,median_household_income,year
"Laredo, TX",63058.0,2024
"Las Cruces, NM",38853.0,2015
"Las Cruces, NM",38636.0,2016
"Las Cruces, NM",39114.0,2017
"Las Cruces, NM",39164.0,2018
"Las Cruces, NM",40973.0,2019
"Las Cruces, NM",44024.0,2020
"Las Cruces, NM",47151.0,2021
"Las Cruces, NM",51232.0,2022
"Las Cruces, NM",55663.0,2023
"Las Cruces, NM",56848.0,2024
"Las Vegas-Henderson-North Las Vegas, NV",73845.0,2023
"Las Vegas-Henderson-North Las Vegas, NV",76472.0,2024
"Las Vegas-Henderson-Paradise, NV",51575.0,2015
"Las Vegas-Henderson-Paradise, NV",52629.0,2016
"Las Vegas-Henderson-Paradise, NV",54882.0,2017
"Las Vegas-Henderson-Paradise, NV",56802.0,2018
"Las Vegas-Henderson-Paradise, NV",59340.0,2019
"Las Vegas-Henderson-Paradise, NV",61048.0,2020
"Las Vegas-Henderson-Paradise, NV",64210.0,2021
"Las Vegas-Henderson-Paradise, NV",69911.0,2022
"Lawrence, KS",50939.0,2015
"Lawrence, KS",52698.0,2016
"Lawrence, KS",54370.0,2017
"Lawrence, KS",55832.0,2018
"Lawrence, KS",59435.0,2019
"Lawrence, KS",61020.0,2020
"Lawrence, KS",62594.0,2021
"Lawrence, KS",66153.0,2022
"Lawrence, KS",68756.0,2023
"Lawrence, KS",69746.0,2024
"Lawton, OK",46245.0,2015
"Lawton, OK",47319.0,2016
"Lawton, OK",49608.0,2017
"Lawton, OK",52194.0,2018
"Lawton, OK",52076.0,2019
"Lawton, OK",52219.0,2020
"Lawton, OK",54494.0,2021
"Lawton, OK",57196.0,2022
"Lawton, OK",59060.0,2023
"Lawton, OK",60665.0,2024
"Lebanon, PA",55499.0,2015
"Lebanon, PA",56191.0,2016
"Lebanon, PA",57698.0,2017
"Lebanon, PA",59114.0,2018
"Lebanon, PA",60281.0,2019
"Lebanon, PA",61632.0,2020
"Lebanon, PA",66164.0,2021
"Lebanon, PA",72532.0,2022
"Lebanon, PA",76350.0,2023
"Lebanon, PA",78425.0,2024
"Lewiston, ID-WA",47060.0,2015
"Lewiston, ID-WA",48020.0,2016
"Lewiston, ID-WA",50760.0,2017
"Lewiston, ID-WA",52056.0,2018
"Lewiston, ID-WA",56430.0,2019
"Lewiston, ID-WA",55657.0,2020
"Lewiston, ID-WA",60044.0,2021
"Lewiston, ID-WA",64488.0,2022
"Lewiston, ID-WA",70694.0,2023
"Lewiston, ID-WA",72475.0,2024
"Lewiston-Auburn, ME",47537.0,2015
"Lewiston-Auburn, ME",48728.0,2016
"Lewiston-Auburn, ME",49538.0,2017
"Lewiston-Auburn, ME",51412.0,2018
"Lewiston-Auburn, ME",53509.0,2019
"Lewiston-Auburn, ME",55002.0,2020
"Lewiston-Auburn, ME",59287.0,2021
"Lewiston-Auburn, ME",64500.0,2022
"Lewiston-Auburn, ME",67298.0,2023
"Lewiston-Auburn, ME",67873.0,2024
"Lexington Park, MD",123577.0,2023
"Lexington Park, MD",126256.0,2024
"Lexington-Fayette, KY",50921.0,2015
"Lexington-Fayette, KY",51933.0,2016
"Lexington-Fayette, KY",54436.0,2017
"Lexington-Fayette, KY",56385.0,2018
"Lexington-Fayette, KY",58685.0,2019
"Lexington-Fayette, KY",60769.0,2020
"Lexington-Fayette, KY",63360.0,2021
"Lexington-Fayette, KY",68089.0,2022
"Lexington-Fayette, KY",70717.0,2023
"Lexington-Fayette, KY",71966.0,2024
"Lima, OH",44103.0,2015
"Lima, OH",45575.0,2016
"Lima, OH",47905.0,2017
"Lima, OH",50552.0,2018
"Lima, OH",53131.0,2019
"Lima, OH",51892.0,2020
"Lima, OH",55114.0,2021
"Lima, OH",58976.0,2022
"Lima, OH",62001.0,2023
"Lima, OH",64038.0,2024
"Lincoln, NE",52177.0,2015
"Lincoln, NE",54168.0,2016
"Lincoln, NE",56132.0,2017
"Lincoln, NE",58478.0,2018
"Lincoln, NE",61031.0,2019
"Lincoln, NE",62883.0,2020
"Lincoln, NE",65508.0,2021
"Lincoln, NE",70899.0,2022
"Lincoln, NE",73095.0,2023
"Lincoln, NE",75049.0,2024
"Little Rock-North Little Rock-Conway, AR",49112.0,2015
"Little Rock-North Little Rock-Conway, AR",50252.0,2016
"Little Rock-North Little Rock-Conway, AR",51362.0,2017
"Little Rock-North Little Rock-Conway, AR",53008.0,2018
"Little Rock-North Little Rock-Conway, AR",54746.0,2019
"Little Rock-North Little Rock-Conway, AR",55983.0,2020
"Little Rock-North Little Rock-Conway, AR",58441.0,2021
"Little Rock-North Little Rock-Conway, AR",62664.0,2022
"Little Rock-North Little Rock-Conway, AR",65309.0,2023
"Little Rock-North Little Rock-Conway, AR",67154.0,2024
"Logan, UT-ID",50300.0,2015
"Logan, UT-ID",51777.0,2016
"Logan, UT-ID",53548.0,2017
"Logan, UT-ID",56800.0,2018
"Logan, UT-ID",58809.0,2019
"Logan, UT-ID",60466.0,2020
"Logan, UT-ID",64498.0,2021
"Logan, UT-ID",71739.0,2022
"Logan, UT-ID",77520.0,2023
"Logan, UT-ID",81126.0,2024
"Longview, TX",47066.0,2015
"Longview, TX",47301.0,2016
"Longview, TX",48359.0,2017
"Longview, TX",49958.0,2018
"Longview, TX",51580.0,2019
"Longview, TX",53524.0,2020
"Longview, TX",57111.0,2021
"Longview, TX",62910.0,2022
"Longview, TX",65210.0,2023
"Longview, TX",66647.0,2024
"Longview, WA",47452.0,2015
"Longview, WA",49127.0,2016
"Longview, WA",49804.0,2017
"Longview, WA",51752.0,2018
"Longview, WA",54506.0,2019
"Longview, WA",58791.0,2020
"Longview, WA",64506.0,2021
"Longview, WA",70912.0,2022
"Longview-Kelso, WA",72932.0,2023
"Longview-Kelso, WA",76531.0,2024
"Los Angeles-Long Beach-Anaheim, CA",60705.0,2015
"Los Angeles-Long Beach-Anaheim, CA",62216.0,2016
"Los Angeles-Long Beach-Anaheim, CA",65331.0,2017
"Los Angeles-Long Beach-Anaheim, CA",69138.0,2018
"Los Angeles-Long Beach-Anaheim, CA",72998.0,2019
"Los Angeles-Long Beach-Anaheim, CA",76399.0,2020
"Los Angeles-Long Beach-Anaheim, CA",81652.0,2021
"Los Angeles-Long Beach-Anaheim, CA",89105.0,2022
"Los Angeles-Long Beach-Anaheim, CA",93525.0,2023
"Los Angeles-Long Beach-Anaheim, CA",95958.0,2024
"Louisville/Jefferson County, KY-IN",51205.0,2015
"Louisville/Jefferson County, KY-IN",52437.0,2016
"Louisville/Jefferson County, KY-IN",54624.0,2017
"Louisville/Jefferson County, KY-IN",56638.0,2018
"Louisville/Jefferson County, KY-IN",59158.0,2019
"Louisville/Jefferson County, KY-IN",60891.0,2020
"Louisville/Jefferson County, KY-IN",64533.0,2021
"Louisville/Jefferson County, KY-IN",69771.0,2022
"Louisville/Jefferson County, KY-IN",71737.0,2023
"Louisville/Jefferson County, KY-IN",73863.0,2024
"Lubbock, TX",45807.0,2015
"Lubbock, TX",46632.0,2016
"Lubbock, TX",48709.0,2017
"Lubbock, TX",49998.0,2018
"Lubbock, TX",51942.0,2019
"Lubbock, TX",53003.0,2020
"Lubbock, TX",56167.0,2021
"Lubbock, TX",61535.0,2022
"Lubbock, TX",62288.0,2023
"Lubbock, TX",63629.0,2024
"Lynchburg, VA",47770.0,2015
"Lynchburg, VA",48269.0,2016
"Lynchburg, VA",50711.0,2017
"Lynchburg, VA",52076.0,2018
"Lynchburg, VA",53798.0,2019
"Lynchburg, VA",56983.0,2020
"Lynchburg, VA",60217.0,2021
"Lynchburg, VA",64307.0,2022
"Lynchburg, VA",67782.0,2023
"Lynchburg, VA",68996.0,2024
"Macon, GA",39501.0,2015
"Macon-Bibb County, GA",40375.0,2016
"Macon-Bibb County, GA",41171.0,2017
"Macon-Bibb County, GA",42531.0,2018
"Macon-Bibb County, GA",44332.0,2019
"Macon-Bibb County, GA",46083.0,2020
"Macon-Bibb County, GA",49619.0,2021
"Macon-Bibb County, GA",54700.0,2022
"Macon-Bibb County, GA",58127.0,2023
"Macon-Bibb County, GA",59526.0,2024
"Madera, CA",45073.0,2015
"Madera, CA",45742.0,2016
"Madera, CA",48210.0,2017
"Madera, CA",52884.0,2018
"Madera, CA",57585.0,2019
"Madera, CA",61924.0,2020
"Madera, CA",66709.0,2021
"Madera, CA",73543.0,2022
"Madison, WI",61886.0,2015
"Madison, WI",63642.0,2016
"Madison, WI",66609.0,2017
"Madison, WI",69372.0,2018
"Madison, WI",72374.0,2019
"Madison, WI",73807.0,2020
"Madison, WI",77519.0,2021
"Madison, WI",82996.0,2022
"Madison, WI",86827.0,2023
"Madison, WI",88804.0,2024
"Manchester-Nashua, NH",71244.0,2015
"Manchester-Nashua, NH",73189.0,2016
"Manchester-Nashua, NH",75777.0,2017
"Manchester-Nashua, NH",78655.0,2018
"Manchester-Nashua, NH",81460.0,2019
"Manchester-Nashua, NH",82099.0,2020
"Manchester-Nashua, NH",86930.0,2021
"Manchester-Nashua, NH",95112.0,2022
"Manchester-Nashua, NH",100436.0,2023
"Manchester-Nashua, NH",103545.0,2024
"Manhattan, KS",48158.0,2015
"Manhattan, KS",50108.0,2016
"Manhattan, KS",51427.0,2017
"Manhattan, KS",53109.0,2018
"Manhattan, KS",54141.0,2019
"Manhattan, KS",54488.0,2020
"Manhattan, KS",57804.0,2021
"Manhattan, KS",61270.0,2022
"Manhattan, KS",64096.0,2023
"Manhattan, KS",65469.0,2024
"Mankato, MN",60827.0,2019
"Mankato, MN",63288.0,2020
"Mankato, MN",67860.0,2021
"Mankato, MN",73472.0,2022
"Mankato, MN",74722.0,2023
"Mankato, MN",75808.0,2024
"Mankato-North Mankato, MN",53437.0,2015
"Mankato-North Mankato, MN",55097.0,2016
"Mankato-North Mankato, MN",56458.0,2017
"Mankato-North Mankato, MN",58691.0,2018
"Mansfield, OH",41877.0,2015
"Mansfield, OH",42849.0,2016
"Mansfield, OH",44138.0,2017
"Mansfield, OH",47346.0,2018
"Mansfield, OH",49547.0,2019
"Mansfield, OH",49186.0,2020
"Mansfield, OH",52605.0,2021
"Mansfield, OH",56557.0,2022
"Mansfield, OH",57649.0,2023
"Mansfield, OH",59509.0,2024
"Mayagüez, PR",15829.0,2015
"Mayagüez, PR",15875.0,2016
"Mayagüez, PR",15613.0,2017
"Mayagüez, PR",14979.0,2018
"Mayagüez, PR",15197.0,2019
"Mayagüez, PR",15757.0,2020
"Mayagüez, PR",16456.0,2021
"Mayagüez, PR",17675.0,2022
"Mayagüez, PR",20400.0,2023
"Mayagüez, PR",21163.0,2024
"McAllen-Edinburg-Mission, TX",34782.0,2015
"McAllen-Edinburg-Mission, TX",36094.0,2016
"McAllen-Edinburg-Mission, TX",37097.0,2017
"McAllen-Edinburg-Mission, TX",38398.0,2018
"McAllen-Edinburg-Mission, TX",40014.0,2019
"McAllen-Edinburg-Mission, TX",41846.0,2020
"McAllen-Edinburg-Mission, TX",44666.0,2021
"McAllen-Edinburg-Mission, TX",49371.0,2022
"McAllen-Edinburg-Mission, TX",52281.0,2023
"McAllen-Edinburg-Mission, TX",54338.0,2024
"Medford, OR",44028.0,2015
"Medford, OR",46343.0,2016
"Medford, OR",48688.0,2017
"Medford, OR",50851.0,2018
"Medford, OR",53412.0,2019
"Medford, OR",56327.0,2020
"Medford, OR",61020.0,2021
"Medford, OR",67690.0,2022
"Medford, OR",71443.0,2023
"Medford, OR",73999.0,2024
"Memphis, TN-MS-AR",47552.0,2015
"Memphis, TN-MS-AR",48545.0,2016
"Memphis, TN-MS-AR",50194.0,2017
"Memphis, TN-MS-AR",51360.0,2018
"Memphis, TN-MS-AR",53209.0,2019
"Memphis, TN-MS-AR",53896.0,2020
"Memphis, TN-MS-AR",56926.0,2021
"Memphis, TN-MS-AR",62178.0,2022
"Memphis, TN-MS-AR",64743.0,2023
"Memphis, TN-MS-AR",66401.0,2024
"Merced, CA",42462.0,2015
"Merced, CA",44397.0,2016
"Merced, CA",46338.0,2017
"Merced, CA",50129.0,2018
"Merced, CA",53672.0,2019
"Merced, CA",56330.0,2020
"Merced, CA",58861.0,2021
"Merced, CA",64772.0,2022
"Merced, CA",65044.0,2023
"Merced, CA",65510.0,2024
"Miami-Fort Lauderdale-Pompano Beach, FL",56775.0,2019
"Miami-Fort Lauderdale-Pompano Beach, FL",59030.0,2020
"Miami-Fort Lauderdale-Pompano Beach, FL",62870.0,2021
"Miami-Fort Lauderdale-Pompano Beach, FL",69085.0,2022
"Miami-Fort Lauderdale-West Palm Beach, FL",48745.0,2015
"Miami-Fort Lauderdale-West Palm Beach, FL",50064.0,2016
"Miami-Fort Lauderdale-West Palm Beach, FL",51758.0,2017
"Miami-Fort Lauderdale-West Palm Beach, FL",54239.0,2018
"Miami-Fort Lauderdale-West Palm Beach, FL",73481.0,2023
"Miami-Fort Lauderdale-West Palm Beach, FL",76527.0,2024
"Michigan City-La Porte, IN",46872.0,2015
"Michigan City-La Porte, IN",48165.0,2016
"Michigan City-La Porte, IN",49921.0,2017
"Michigan City-La Porte, IN",51101.0,2018
"Michigan City-La Porte, IN",53658.0,2019
"Michigan City-La Porte, IN",57010.0,2020
"Michigan City-La Porte, IN",60226.0,2021
"Michigan City-La Porte, IN",66854.0,2022
"Michigan City-La Porte, IN",70452.0,2023
"Michigan City-La Porte, IN",71055.0,2024
"Midland, MI",54059.0,2015
"Midland, MI",54852.0,2016
"Midland, MI",57117.0,2017
"Midland, MI",59271.0,2018
"Midland, MI",62625.0,2019
"Midland, MI",64078.0,2020
"Midland, MI",67642.0,2021
"Midland, MI",73643.0,2022
"Midland, MI",77538.0,2023
"Midland, MI",77705.0,2024
"Midland, TX",68470.0,2015
"Midland, TX",71181.0,2016
"Midland, TX",75570.0,2017
"Midland, TX",78581.0,2018
"Midland, TX",79140.0,2019
"Midland, TX",82768.0,2020
"Midland, TX",87812.0,2021
"Midland, TX",89345.0,2022
"Midland, TX",93442.0,2023
"Midland, TX",92952.0,2024
"Milwaukee-Waukesha, WI",62389.0,2019
"Milwaukee-Waukesha, WI",63739.0,2020
"Milwaukee-Waukesha, WI",67448.0,2021
"Milwaukee-Waukesha, WI",72937.0,2022
"Milwaukee-Waukesha, WI",76404.0,2023
"Milwaukee-Waukesha, WI",78218.0,2024
"Milwaukee-Waukesha-West Allis, WI",54336.0,2015
"Milwaukee-Waukesha-West Allis, WI",55625.0,2016
"Milwaukee-Waukesha-West Allis, WI",57531.0,2017
"Milwaukee-Waukesha-West Allis, WI",59751.0,2018
"Minneapolis-St. Paul-Bloomington, MN-WI",68778.0,2015
"Minneapolis-St. Paul-Bloomington, MN-WI",70915.0,2016
"Minneapolis-St. Paul-Bloomington, MN-WI",73735.0,2017
"Minneapolis-St. Paul-Bloomington, MN-WI",76870.0,2018
"Minneapolis-St. Paul-Bloomington, MN-WI",80421.0,2019
"Minneapolis-St. Paul-Bloomington, MN-WI",82887.0,2020
"Minneapolis-St. Paul-Bloomington, MN-WI",87397.0,2021
"Minneapolis-St. Paul-Bloomington, MN-WI",94673.0,2022
"Minneapolis-St. Paul-Bloomington, MN-WI",98180.0,2023
"Minneapolis-St. Paul-Bloomington, MN-WI",99833.0,2024
"Minot, ND",79195.0,2023
"Minot, ND",78200.0,2024
"Missoula, MT",46164.0,2015
"Missoula, MT",46371.0,2016
"Missoula, MT",49412.0,2017
"Missoula, MT",51270.0,2018
"Missoula, MT",54062.0,2019
"Missoula, MT",56247.0,2020
"Missoula, MT",61423.0,2021
"Missoula, MT",66840.0,2022
"Missoula, MT",70888.0,2023
"Missoula, MT",74989.0,2024
"Mobile, AL",43809.0,2015
"Mobile, AL",44263.0,2016
"Mobile, AL",45802.0,2017
"Mobile, AL",46166.0,2018
"Mobile, AL",47302.0,2019
"Mobile, AL",49370.0,2020
"Mobile, AL",51010.0,2021
"Mobile, AL",55247.0,2022
"Mobile, AL",58119.0,2023
"Mobile, AL",58880.0,2024
"Modesto, CA",50125.0,2015
"Modesto, CA",51591.0,2016
"Modesto, CA",54260.0,2017
"Modesto, CA",57387.0,2018
"Modesto, CA",60704.0,2019
"Modesto, CA",62873.0,2020
"Modesto, CA",68368.0,2021
"Modesto, CA",74872.0,2022
"Modesto, CA",79661.0,2023
"Modesto, CA",81468.0,2024
"Monroe, LA",37235.0,2015
"Monroe, LA",38656.0,2016
"Monroe, LA",39904.0,2017
"Monroe, LA",41456.0,2018
"Monroe, LA",40119.0,2019
"Monroe, LA",43212.0,2020
"Monroe, LA",43952.0,2021
"Monroe, LA",47351.0,2022
"Monroe, LA",49203.0,2023
"Monroe, LA",51660.0,2024
"Monroe, MI",55653.0,2015
"Monroe, MI",56968.0,2016
"Monroe, MI",59479.0,2017
"Monroe, MI",61514.0,2018
"Monroe, MI",62203.0,2019
"Monroe, MI",65453.0,2020
"Monroe, MI",68006.0,2021
"Monroe, MI",72573.0,2022
"Monroe, MI",75272.0,2023
"Monroe, MI",77335.0,2024
"Montgomery, AL",46523.0,2015
"Montgomery, AL",47614.0,2016
"Montgomery, AL",49089.0,2017
"Montgomery, AL",51130.0,2018
"Montgomery, AL",52649.0,2019
"Montgomery, AL",54250.0,2020
"Montgomery, AL",56356.0,2021
"Montgomery, AL",60849.0,2022
"Montgomery, AL",62746.0,2023
"Montgomery, AL",64010.0,2024
"Morgantown, WV",45317.0,2015
"Morgantown, WV",46484.0,2016
"Morgantown, WV",48622.0,2017
"Morgantown, WV",49471.0,2018
"Morgantown, WV",52332.0,2019
"Morgantown, WV",53681.0,2020
"Morgantown, WV",56312.0,2021
"Morgantown, WV",60670.0,2022
"Morgantown, WV",62394.0,2023
"Morgantown, WV",64640.0,2024
"Morristown, TN",39772.0,2015
"Morristown, TN",41432.0,2016
"Morristown, TN",43683.0,2017
"Morristown, TN",44664.0,2018
"Morristown, TN",45878.0,2019
"Morristown, TN",46798.0,2020
"Morristown, TN",48464.0,2021
"Morristown, TN",52913.0,2022
"Morristown, TN",58130.0,2023
"Morristown, TN",60553.0,2024
"Mount Vernon-Anacortes, WA",54129.0,2015
"Mount Vernon-Anacortes, WA",56433.0,2016
"Mount Vernon-Anacortes, WA",59263.0,2017
"Mount Vernon-Anacortes, WA",62865.0,2018
"Mount Vernon-Anacortes, WA",67028.0,2019
"Mount Vernon-Anacortes, WA",71021.0,2020
"Mount Vernon-Anacortes, WA",75308.0,2021
"Mount Vernon-Anacortes, WA",82029.0,2022
"Mount Vernon-Anacortes, WA",85474.0,2023
"Mount Vernon-Anacortes, WA",89263.0,2024
"Muncie, IN",38830.0,2015
"Muncie, IN",39537.0,2016
"Muncie, IN",41208.0,2017
"Muncie, IN",42705.0,2018
"Muncie, IN",43512.0,2019
"Muncie, IN",45910.0,2020
"Muncie, IN",49321.0,2021
"Muncie, IN",53377.0,2022
"Muncie, IN",56932.0,2023
"Muncie, IN",58127.0,2024
"Muskegon, MI",42829.0,2015
"Muskegon, MI",43920.0,2016
"Muskegon, MI",46077.0,2017
"Muskegon, MI",48329.0,2018
"Muskegon, MI",50854.0,2019
"Muskegon, MI",53478.0,2020
"Muskegon, MI",57047.0,2021
"Muskegon, MI",61347.0,2022
"Muskegon-Norton Shores, MI",63495.0,2023
"Muskegon-Norton Shores, MI",65024.0,2024
"Myrtle Beach-Conway-North Myrtle Beach, SC",64623.0,2023
"Myrtle Beach-Conway-North Myrtle Beach, SC",66880.0,2024
"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",44286.0,2015
"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",45940.0,2016
"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",47732.0,2017
"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",49816.0,2018
"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",52660.0,2019
"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",53832.0,2020
"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",57489.0,2021
"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",63296.0,2022
"Napa, CA",71379.0,2015
"Napa, CA",74609.0,2016
"Napa, CA",79637.0,2017
"Napa, CA",84753.0,2018
"Napa, CA",88596.0,2019
"Napa, CA",92219.0,2020
"Napa, CA",97498.0,2021
"Napa, CA",105809.0,2022
"Napa, CA",108970.0,2023
"Napa, CA",111471.0,2024
"Naples-Immokalee-Marco Island, FL",57452.0,2015
"Naples-Immokalee-Marco Island, FL",59783.0,2016
"Naples-Immokalee-Marco Island, FL",62407.0,2017
"Naples-Immokalee-Marco Island, FL",65675.0,2018
"Naples-Marco Island, FL",69653.0,2019
"Naples-Marco Island, FL",70217.0,2020
"Naples-Marco Island, FL",75543.0,2021
"Naples-Marco Island, FL",82011.0,2022
"Naples-Marco Island, FL",86173.0,2023
"Naples-Marco Island, FL",90045.0,2024
"Nashville-Davidson--Murfreesboro--Franklin, TN",54047.0,2015
"Nashville-Davidson--Murfreesboro--Franklin, TN",56152.0,2016
"Nashville-Davidson--Murfreesboro--Franklin, TN",59365.0,2017
"Nashville-Davidson--Murfreesboro--Franklin, TN",62718.0,2018
"Nashville-Davidson--Murfreesboro--Franklin, TN",66347.0,2019
"Nashville-Davidson--Murfreesboro--Franklin, TN",68406.0,2020
"Nashville-Davidson--Murfreesboro--Franklin, TN",72537.0,2021
"Nashville-Davidson--Murfreesboro--Franklin, TN",79020.0,2022
"Nashville-Davidson--Murfreesboro--Franklin, TN",82499.0,2023
"Nashville-Davidson--Murfreesboro--Franklin, TN",85447.0,2024
"New Bern, NC",46445.0,2015
"New Bern, NC",46584.0,2016
"New Bern, NC",48041.0,2017
"New Bern, NC",49323.0,2018
"New Bern, NC",51017.0,2019
"New Bern, NC",52345.0,2020
"New Bern, NC",54743.0,2021
"New Bern, NC",60258.0,2022
"New Haven, CT",86266.0,2023
"New Haven, CT",88197.0,2024
"New Haven-Milford, CT",61640.0,2015
"New Haven-Milford, CT",62715.0,2016
"New Haven-Milford, CT",64872.0,2017
"New Haven-Milford, CT",67128.0,2018
"New Haven-Milford, CT",69905.0,2019
"New Haven-Milford, CT",71370.0,2020
"New Haven-Milford, CT",75043.0,2021
"New Haven-Milford, CT",81544.0,2022
"New Orleans-Metairie, LA",47163.0,2015
"New Orleans-Metairie, LA",48319.0,2016
"New Orleans-Metairie, LA",50154.0,2017
"New Orleans-Metairie, LA",51449.0,2018
"New Orleans-Metairie, LA",53084.0,2019
"New Orleans-Metairie, LA",54388.0,2020
"New Orleans-Metairie, LA",57656.0,2021
"New Orleans-Metairie, LA",62748.0,2022
"New Orleans-Metairie, LA",62271.0,2023
"New Orleans-Metairie, LA",62655.0,2024
"New York-Newark-Jersey City, NY-NJ",97334.0,2023
"New York-Newark-Jersey City, NY-NJ",99155.0,2024
"New York-Newark-Jersey City, NY-NJ-PA",67296.0,2015
"New York-Newark-Jersey City, NY-NJ-PA",69211.0,2016
"New York-Newark-Jersey City, NY-NJ-PA",72205.0,2017
"New York-Newark-Jersey City, NY-NJ-PA",75086.0,2018
"New York-Newark-Jersey City, NY-NJ-PA",78773.0,2019
"New York-Newark-Jersey City, NY-NJ-PA",81951.0,2020
"New York-Newark-Jersey City, NY-NJ-PA",86445.0,2021
"New York-Newark-Jersey City, NY-NJ-PA",93610.0,2022
"Niles, MI",50795.0,2019
"Niles, MI",52500.0,2020
"Niles, MI",55893.0,2021
"Niles, MI",60379.0,2022
"Niles, MI",63152.0,2023
"Niles, MI",65425.0,2024
"Niles-Benton Harbor, MI",44993.0,2015
"Niles-Benton Harbor, MI",45980.0,2016
"Niles-Benton Harbor, MI",47132.0,2017
"Niles-Benton Harbor, MI",49135.0,2018
"North Port-Bradenton-Sarasota, FL",78278.0,2023
"North Port-Bradenton-Sarasota, FL",80859.0,2024
"North Port-Sarasota-Bradenton, FL",50921.0,2015
"North Port-Sarasota-Bradenton, FL",52235.0,2016
"North Port-Sarasota-Bradenton, FL",54473.0,2017
"North Port-Sarasota-Bradenton, FL",57506.0,2018
"North Port-Sarasota-Bradenton, FL",60810.0,2019
"North Port-Sarasota-Bradenton, FL",62438.0,2020
"North Port-Sarasota-Bradenton, FL",67508.0,2021
"North Port-Sarasota-Bradenton, FL",74469.0,2022
"Norwich-New London, CT",66233.0,2015
"Norwich-New London, CT",67574.0,2016
"Norwich-New London, CT",69411.0,2017
"Norwich-New London, CT",71368.0,2018
"Norwich-New London, CT",73490.0,2019
"Norwich-New London, CT",75831.0,2020
"Norwich-New London, CT",79040.0,2021
"Norwich-New London, CT",84755.0,2022
"Norwich-New London-Willimantic, CT",84185.0,2023
"Norwich-New London-Willimantic, CT",86586.0,2024
"Ocala, FL",39459.0,2015
"Ocala, FL",40295.0,2016
"Ocala, FL",41964.0,2017
"Ocala, FL",43361.0,2018
"Ocala, FL",45371.0,2019
"Ocala, FL",46587.0,2020
"Ocala, FL",50808.0,2021
"Ocala, FL",55265.0,2022
"Ocala, FL",58535.0,2023
"Ocala, FL",61010.0,2024
"Ocean City, NJ",57637.0,2015
"Ocean City, NJ",59338.0,2016
"Ocean City, NJ",62332.0,2017
"Ocean City, NJ",63690.0,2018
"Ocean City, NJ",67074.0,2019
"Ocean City, NJ",72385.0,2020
"Ocean City, NJ",76237.0,2021
"Ocean City, NJ",83870.0,2022
"Odessa, TX",57150.0,2015
"Odessa, TX",58335.0,2016
"Odessa, TX",59528.0,2017
"Odessa, TX",60676.0,2018
"Odessa, TX",62973.0,2019
"Odessa, TX",63096.0,2020
"Odessa, TX",64975.0,2021
"Odessa, TX",70566.0,2022
"Odessa, TX",71031.0,2023
"Odessa, TX",71536.0,2024
"Ogden, UT",98361.0,2023
"Ogden, UT",101203.0,2024
"Ogden-Clearfield, UT",63772.0,2015
"Ogden-Clearfield, UT",65687.0,2016
"Ogden-Clearfield, UT",68558.0,2017
"Ogden-Clearfield, UT",71886.0,2018
"Ogden-Clearfield, UT",75062.0,2019
"Ogden-Clearfield, UT",78680.0,2020
"Ogden-Clearfield, UT",82990.0,2021
"Ogden-Clearfield, UT",91022.0,2022
"Oklahoma City, OK",51461.0,2015
"Oklahoma City, OK",52825.0,2016
"Oklahoma City, OK",54946.0,2017
"Oklahoma City, OK",57072.0,2018
"Oklahoma City, OK",59084.0,2019
"Oklahoma City, OK",60476.0,2020
"Oklahoma City, OK",63351.0,2021
"Oklahoma City, OK",67963.0,2022
"Oklahoma City, OK",70499.0,2023
"Oklahoma City, OK",72094.0,2024
"Olympia-Lacey-Tumwater, WA",72003.0,2019
"Olympia-Lacey-Tumwater, WA",75867.0,2020
"Olympia-Lacey-Tumwater, WA",81501.0,2021
"Olympia-Lacey-Tumwater, WA",88895.0,2022
"Olympia-Lacey-Tumwater, WA",93985.0,2023
"Olympia-Lacey-Tumwater, WA",96563.0,2024
"Olympia-Tumwater, WA",61677.0,2015
"Olympia-Tumwater, WA",62854.0,2016
"Olympia-Tumwater, WA",66113.0,2017
"Olympia-Tumwater, WA",69592.0,2018
"Omaha, NE-IA",83023.0,2023
"Omaha, NE-IA",84829.0,2024
"Omaha-Council Bluffs, NE-IA",58249.0,2015
"Omaha-Council Bluffs, NE-IA",59803.0,2016
"Omaha-Council Bluffs, NE-IA",62345.0,2017
"Omaha-Council Bluffs, NE-IA",65227.0,2018
"Omaha-Council Bluffs, NE-IA",67885.0,2019
"Omaha-Council Bluffs, NE-IA",69439.0,2020
"Omaha-Council Bluffs, NE-IA",73757.0,2021
"Omaha-Council Bluffs, NE-IA",79634.0,2022
"Orlando-Kissimmee-Sanford, FL",48768.0,2015
"Orlando-Kissimmee-Sanford, FL",50183.0,2016
"Orlando-Kissimmee-Sanford, FL",52261.0,2017
"Orlando-Kissimmee-Sanford, FL",55095.0,2018
"Orlando-Kissimmee-Sanford, FL",58368.0,2019
"Orlando-Kissimmee-Sanford, FL",61229.0,2020
"Orlando-Kissimmee-Sanford, FL",65086.0,2021
